,Zipcode,Population,Median Age,Household Income,Per Capita Income,Poverty Count
7958,25625,1470.0,42.3,48776.0,25837.0,76.0
7959,25628,403.0,54.5,28365.0,17361.0,134.0
7960,25630,697.0,38.6,-666666666.0,19610.0,327.0
7961,25632,402.0,51.5,20028.0,24098.0,149.0
7962,25634,391.0,44.9,32028.0,14517.0,54.0
7963,25635,1344.0,42.1,48625.0,20510.0,293.0
7964,25637,768.0,42.8,38906.0,15300.0,171.0
7965,25638,920.0,47.9,32396.0,17513.0,180.0
7966,25639,348.0,54.7,-666666666.0,17624.0,145.0
7967,25644,504.0,49.5,-666666666.0,16209.0,217.0
7968,25646,949.0,43.4,31572.0,27886.0,128.0
7969,25647,699.0,30.5,32344.0,17947.0,208.0
7970,25649,1474.0,52.5,50607.0,21301.0,261.0
7971,25650,232.0,61.4,-666666666.0,23455.0,35.0
7972,25651,749.0,36.0,25000.0,14267.0,251.0
7973,25652,1111.0,46.4,40039.0,20921.0,232.0
7974,25653,264.0,41.5,57333.0,24140.0,0.0
7975,25654,248.0,48.7,-666666666.0,17931.0,0.0
7976,25661,6292.0,39.9,27323.0,22030.0,2036.0
7977,25666,718.0,32.4,40341.0,15270.0,326.0
7978,25669,1037.0,46.9,31250.0,17428.0,149.0
7979,25670,5626.0,42.9,36088.0,20538.0,1448.0
7980,25671,1319.0,38.5,35703.0,18666.0,230.0
7981,25672,491.0,31.1,19240.0,12733.0,296.0
7982,25674,2685.0,44.8,30670.0,18252.0,744.0
7983,25676,1391.0,38.3,31563.0,18564.0,364.0
7984,25678,1331.0,47.4,19768.0,17504.0,461.0
7985,25688,372.0,42.8,-666666666.0,16013.0,76.0
7986,25690,301.0,46.9,40625.0,24798.0,0.0
7987,25692,1084.0,42.2,22176.0,14350.0,366.0
7988,25696,194.0,52.5,38684.0,16731.0,0.0
7989,25699,164.0,32.2,-666666666.0,8376.0,119.0
7990,25701,21132.0,40.8,35958.0,28891.0,5292.0
7991,25702,7495.0,43.0,28768.0,19555.0,2100.0
7992,25703,7515.0,21.4,16827.0,8560.0,2993.0
7993,25704,16975.0,41.9,37791.0,21227.0,3861.0
7994,25705,21805.0,36.8,39934.0,26494.0,5275.0
7995,25801,33352.0,41.0,42376.0,24720.0,6304.0
7996,25810,294.0,54.4,38953.0,16112.0,19.0
7997,25811,123.0,65.4,58640.0,29855.0,0.0
7998,25812,1770.0,43.4,36932.0,18093.0,252.0
7999,25813,7864.0,38.4,41422.0,19510.0,728.0
8000,25817,778.0,37.7,38688.0,18940.0,259.0
8001,25818,283.0,49.7,36364.0,26531.0,61.0
8002,25820,395.0,53.1,30469.0,15913.0,149.0
8003,25823,2430.0,50.7,35625.0,17926.0,515.0
8004,25825,2135.0,44.9,64265.0,35162.0,162.0
8005,25826,307.0,46.5,-666666666.0,26215.0,82.0
8006,25827,2126.0,50.5,42631.0,18998.0,305.0
8007,25831,1589.0,47.4,42296.0,22151.0,162.0
8008,25832,4379.0,43.9,64390.0,37890.0,299.0
8009,25836,619.0,27.8,25103.0,8491.0,376.0
8010,25837,332.0,39.9,42292.0,18284.0,82.0
8011,25839,612.0,29.4,44426.0,20872.0,40.0
8012,25840,8325.0,42.2,44182.0,24482.0,1433.0
8013,25841,424.0,35.2,34306.0,17205.0,28.0
8014,25843,861.0,51.7,59726.0,32167.0,286.0
8015,25844,1572.0,49.6,44221.0,21731.0,13.0
8016,25845,633.0,41.9,72552.0,26904.0,83.0
8017,25846,286.0,48.9,-666666666.0,15671.0,53.0
8018,25848,321.0,37.5,-666666666.0,14910.0,143.0
8019,25849,284.0,28.1,33477.0,10255.0,44.0
8020,25853,0.0,-666666666.0,-666666666.0,-666666666.0,0.0
8021,25854,830.0,50.5,46154.0,30985.0,143.0
8022,25855,169.0,67.8,-666666666.0,11301.0,93.0
8023,25857,169.0,64.6,53042.0,19512.0,13.0
8024,25862,115.0,59.3,-666666666.0,49945.0,0.0
8025,25864,307.0,47.2,-666666666.0,19575.0,100.0
8026,25865,1506.0,40.9,51367.0,23302.0,201.0
8027,25868,328.0,52.2,67583.0,26900.0,0.0
8028,25870,49.0,48.5,-666666666.0,34843.0,0.0
8029,25871,646.0,37.6,35662.0,17665.0,202.0
8030,25873,595.0,45.3,71477.0,31037.0,20.0
8031,25875,616.0,39.7,38177.0,24318.0,178.0
8032,25876,58.0,62.0,-666666666.0,86319.0,0.0
8033,25878,727.0,50.4,33804.0,19943.0,79.0
8034,25879,597.0,29.8,40286.0,11036.0,350.0
8035,25880,6408.0,41.4,33853.0,18283.0,1418.0
8036,25882,2225.0,44.8,44020.0,23082.0,361.0
8037,25901,11325.0,43.8,35881.0,20013.0,2550.0
8038,25902,79.0,57.6,-666666666.0,15305.0,29.0
8039,25904,414.0,54.1,31250.0,21242.0,61.0
8040,25906,383.0,49.6,35602.0,21292.0,11.0
8041,25907,81.0,3.9,-666666666.0,10141.0,18.0
8042,25908,171.0,39.2,49938.0,16288.0,30.0
8043,25911,56.0,12.3,-666666666.0,,48.0
8044,25913,155.0,56.4,-666666666.0,8701.0,33.0
8045,25915,327.0,35.8,27500.0,12149.0,151.0
8046,25916,230.0,40.5,-666666666.0,5010.0,171.0
8047,25917,2264.0,34.5,28000.0,13700.0,597.0
8048,25918,4576.0,42.8,52415.0,25352.0,488.0
8049,25920,149.0,56.9,71094.0,21814.0,17.0
8050,25921,1998.0,32.6,29792.0,16444.0,589.0
8051,25922,262.0,42.5,52212.0,18442.0,45.0
8052,25928,360.0,56.9,-666666666.0,19164.0,65.0
8053,25932,189.0,55.7,86012.0,40355.0,16.0
8054,25936,45.0,59.1,85833.0,27420.0,7.0
8055,25938,1328.0,47.2,65438.0,31174.0,20.0
8056,25942,235.0,60.8,45547.0,18835.0,0.0
8057,25951,5591.0,50.6,31862.0,21706.0,859.0
8058,25958,840.0,42.6,31641.0,15035.0,154.0
8059,25962,3427.0,47.1,33469.0,19561.0,614.0
8060,25969,1136.0,41.0,35417.0,20286.0,115.0
8061,25971,1078.0,32.7,76087.0,26683.0,92.0
8062,25972,309.0,23.5,-666666666.0,7005.0,172.0
8063,25976,2655.0,49.7,39808.0,23599.0,475.0
8064,25977,241.0,26.6,-666666666.0,10810.0,123.0
8065,25978,725.0,48.1,40444.0,19857.0,149.0
8066,25979,764.0,45.3,37500.0,19941.0,159.0
8067,25981,489.0,48.4,28007.0,16279.0,195.0
8068,25984,1736.0,40.7,38846.0,16200.0,319.0
8069,25985,269.0,57.4,-666666666.0,19216.0,62.0
8070,25989,427.0,35.3,-666666666.0,25554.0,0.0
8071,26003,41802.0,44.1,46717.0,30071.0,5290.0
8072,26030,674.0,38.8,40000.0,18909.0,103.0
8073,26031,1713.0,48.1,36389.0,21198.0,299.0
8074,26032,1063.0,20.5,57500.0,13973.0,12.0
8075,26033,2854.0,47.0,34643.0,20789.0,567.0
8076,26034,4533.0,46.0,42286.0,22540.0,330.0
8077,26035,2389.0,53.8,48375.0,24838.0,288.0
8078,26036,407.0,46.2,86027.0,32120.0,0.0
8079,26037,6431.0,48.6,54063.0,27543.0,701.0
8080,26038,2884.0,58.1,56894.0,37637.0,223.0
8081,26039,846.0,43.5,56522.0,27139.0,53.0
8082,26040,1846.0,40.8,35033.0,23922.0,329.0
8083,26041,16068.0,43.7,39585.0,20760.0,2818.0
8084,26047,6350.0,45.9,52321.0,25738.0,605.0
8085,26050,1643.0,38.3,29000.0,17101.0,339.0
8086,26055,1462.0,43.2,67083.0,27312.0,243.0
8087,26056,185.0,55.0,72083.0,35533.0,0.0
8088,26059,2790.0,45.6,61250.0,31996.0,348.0
8089,26060,1867.0,38.1,50278.0,25291.0,141.0
8090,26062,20899.0,46.0,45101.0,26231.0,3300.0
8091,26070,8199.0,48.1,45992.0,26527.0,1090.0
8092,26074,1220.0,21.4,51964.0,12568.0,100.0
8093,26075,369.0,44.1,39792.0,21712.0,50.0
8094,26101,30016.0,39.7,34160.0,20751.0,7958.0
8095,26104,16570.0,44.2,48248.0,28261.0,2077.0
8096,26105,11822.0,44.0,46230.0,33386.0,1246.0
8097,26133,1472.0,43.1,37321.0,20698.0,194.0
8098,26134,1110.0,47.0,40781.0,22722.0,280.0
8099,26136,808.0,57.6,-666666666.0,21403.0,77.0
8100,26137,622.0,51.6,37031.0,21780.0,42.0
8101,26138,251.0,19.5,39714.0,10880.0,0.0
8102,26141,322.0,43.5,27917.0,14748.0,52.0
8103,26142,2355.0,43.1,55000.0,30118.0,217.0
8104,26143,4535.0,44.5,38874.0,20814.0,1130.0
8105,26146,1084.0,38.1,64500.0,29740.0,175.0
8106,26147,1877.0,45.7,46192.0,23655.0,371.0
8107,26148,313.0,43.0,-666666666.0,16857.0,90.0
8108,26149,2255.0,48.7,35350.0,22218.0,377.0
8109,26150,6118.0,39.4,62664.0,30319.0,775.0
8110,26151,727.0,50.8,38676.0,19739.0,64.0
8111,26152,132.0,53.5,-666666666.0,16902.0,0.0
8112,26155,8033.0,46.3,40950.0,24185.0,1813.0
8113,26159,2999.0,46.2,44360.0,21194.0,597.0
8114,26160,825.0,50.4,34038.0,21287.0,118.0
8115,26161,385.0,40.0,49000.0,15991.0,12.0
8116,26164,8213.0,42.8,35112.0,20938.0,1604.0
8117,26167,1164.0,39.9,58073.0,22179.0,297.0
8118,26169,558.0,44.7,52174.0,34125.0,47.0
8119,26170,5924.0,43.2,46522.0,24417.0,863.0
8120,26175,3597.0,46.3,42888.0,26039.0,509.0
8121,26178,447.0,44.0,51189.0,21611.0,44.0
8122,26180,2209.0,50.2,39757.0,25163.0,311.0
8123,26181,6092.0,47.2,61058.0,29491.0,542.0
8124,26184,2228.0,44.8,41750.0,21975.0,407.0
8125,26187,6605.0,45.0,66250.0,33659.0,603.0
8126,26201,19924.0,41.7,41691.0,22184.0,3468.0
8127,26202,626.0,45.6,-666666666.0,17413.0,20.0
8128,26203,54.0,37.7,-666666666.0,27470.0,0.0
8129,26205,3279.0,41.8,38319.0,19854.0,573.0
8130,26206,3254.0,40.4,21451.0,18933.0,1365.0
8131,26208,871.0,44.4,42315.0,20181.0,178.0
8132,26209,177.0,42.9,43906.0,29497.0,14.0
8133,26215,97.0,11.0,-666666666.0,,0.0
8134,26217,233.0,55.0,-666666666.0,19591.0,126.0
8135,26218,3166.0,41.1,35361.0,18369.0,769.0
8136,26222,502.0,53.8,36328.0,30737.0,148.0
8137,26224,294.0,45.0,69333.0,27883.0,18.0
8138,26228,15.0,-666666666.0,-666666666.0,,15.0
8139,26230,127.0,31.9,54231.0,24672.0,0.0
8140,26234,1039.0,48.6,37109.0,23633.0,265.0
8141,26236,132.0,29.5,-666666666.0,4355.0,132.0
8142,26237,688.0,48.5,35909.0,16499.0,151.0
8143,26238,925.0,42.4,40957.0,17074.0,172.0
8144,26241,14112.0,44.1,41477.0,26922.0,2196.0
8145,26250,5285.0,41.6,40909.0,17780.0,964.0
8146,26253,3881.0,37.6,40469.0,28052.0,1032.0
8147,26254,269.0,58.1,28964.0,20180.0,8.0
8148,26257,1096.0,46.7,37212.0,25618.0,102.0
8149,26259,107.0,63.7,-666666666.0,8114.0,50.0
8150,26260,1410.0,46.8,47882.0,23846.0,237.0
8151,26261,2438.0,55.0,29830.0,17149.0,614.0
8152,26263,292.0,51.7,-666666666.0,32270.0,38.0
8153,26264,593.0,42.9,39688.0,21292.0,112.0
8154,26266,169.0,44.5,-666666666.0,15788.0,20.0
8155,26267,404.0,36.6,52841.0,22308.0,47.0
8156,26268,41.0,44.6,-666666666.0,16266.0,0.0
8157,26269,1084.0,48.5,47554.0,22229.0,77.0
8158,26270,656.0,60.7,28398.0,19535.0,146.0
8159,26271,361.0,42.7,49688.0,24924.0,28.0
8160,26273,1810.0,37.3,34896.0,8471.0,164.0
8161,26275,683.0,40.8,29773.0,19405.0,187.0
8162,26276,249.0,56.0,69219.0,26855.0,7.0
8163,26278,493.0,44.5,29777.0,20166.0,23.0
8164,26280,1902.0,42.6,30134.0,14574.0,634.0
8165,26282,14.0,-666666666.0,-666666666.0,,0.0
8166,26283,1563.0,50.3,49255.0,25754.0,143.0
8167,26285,389.0,56.5,34792.0,21089.0,63.0
8168,26287,3023.0,45.7,35509.0,20514.0,616.0
8169,26288,3420.0,48.3,39694.0,20372.0,481.0
8170,26291,147.0,38.0,95000.0,37735.0,0.0
8171,26292,696.0,55.8,45500.0,21081.0,72.0
8172,26293,714.0,36.6,42411.0,18794.0,104.0
8173,26294,982.0,39.6,41389.0,18815.0,149.0
8174,26296,62.0,55.2,-666666666.0,33484.0,0.0
8175,26298,68.0,68.7,-666666666.0,16434.0,17.0
8176,26301,29792.0,40.1,41105.0,23175.0,6112.0
8177,26320,601.0,55.6,47708.0,33397.0,54.0
8178,26321,376.0,33.0,38625.0,18735.0,119.0
8179,26323,442.0,33.8,38125.0,18078.0,119.0
8180,26325,235.0,57.6,14063.0,11000.0,104.0
8181,26327,76.0,13.1,-666666666.0,,0.0
8182,26330,14815.0,42.6,75829.0,40410.0,835.0
8183,26335,1501.0,43.0,48889.0,20476.0,256.0
8184,26337,1273.0,41.2,39507.0,21799.0,114.0
8185,26338,760.0,44.3,46198.0,20019.0,91.0
8186,26339,215.0,56.1,30714.0,31760.0,13.0
8187,26342,143.0,57.8,41172.0,27034.0,25.0
8188,26343,127.0,58.8,-666666666.0,23550.0,26.0
8189,26346,905.0,54.1,50083.0,24197.0,100.0
8190,26347,2484.0,36.5,51155.0,23322.0,502.0
8191,26348,60.0,70.0,24808.0,17517.0,10.0
8192,26349,81.0,39.0,-666666666.0,12288.0,43.0
8193,26351,4914.0,35.6,31917.0,16736.0,1035.0
8194,26354,10486.0,44.3,39476.0,21230.0,1811.0
8195,26361,259.0,51.3,-666666666.0,18017.0,62.0
8196,26362,3481.0,47.3,36714.0,21825.0,776.0
8197,26366,0.0,-666666666.0,-666666666.0,-666666666.0,0.0
8198,26369,614.0,59.2,42267.0,41330.0,61.0
8199,26372,692.0,45.4,50028.0,31608.0,74.0
8200,26374,1143.0,44.2,51505.0,24001.0,221.0
8201,26376,552.0,40.9,31912.0,18085.0,231.0
8202,26377,482.0,48.8,31667.0,16397.0,104.0
8203,26378,4764.0,37.4,49762.0,23963.0,850.0
8204,26384,823.0,41.4,35764.0,18417.0,250.0
8205,26385,4104.0,44.7,60445.0,26711.0,315.0
8206,26386,2250.0,39.4,47639.0,23044.0,391.0
8207,26404,619.0,29.6,43179.0,18900.0,167.0
8208,26405,1102.0,38.4,48000.0,22291.0,260.0
8209,26408,2739.0,41.7,65096.0,30825.0,93.0
8210,26410,1141.0,44.6,42917.0,18267.0,228.0
8211,26411,881.0,37.5,62266.0,25733.0,62.0
8212,26412,675.0,48.5,48897.0,18985.0,177.0
8213,26415,3860.0,40.7,44573.0,19055.0,741.0
8214,26416,8210.0,40.0,31700.0,21894.0,2030.0
8215,26419,1192.0,43.8,35398.0,18363.0,328.0
8216,26421,112.0,54.4,19063.0,14932.0,43.0
8217,26422,469.0,36.4,-666666666.0,16541.0,169.0
8218,26424,231.0,39.7,51538.0,18936.0,37.0
8219,26425,1208.0,52.8,34286.0,19400.0,242.0
8220,26426,7634.0,43.8,44239.0,21375.0,925.0
8221,26430,492.0,38.1,51719.0,19322.0,33.0
8222,26431,5645.0,47.2,43819.0,23881.0,814.0
8223,26435,109.0,68.1,22361.0,16881.0,25.0
8224,26436,208.0,53.6,34250.0,20372.0,0.0
8225,26437,501.0,55.5,38750.0,16329.0,71.0
8226,26438,169.0,67.4,-666666666.0,26971.0,23.0
8227,26440,1263.0,41.7,59423.0,19703.0,94.0
8228,26443,324.0,41.2,-666666666.0,22084.0,61.0
8229,26444,3585.0,45.6,50313.0,25222.0,494.0
8230,26447,1507.0,43.3,36034.0,17123.0,163.0
8231,26448,1412.0,45.8,39583.0,20727.0,225.0
8232,26451,787.0,41.4,58571.0,24508.0,24.0
8233,26452,8796.0,42.9,37352.0,20856.0,1866.0
8234,26456,3428.0,47.2,42906.0,23542.0,678.0
8235,26501,21555.0,35.9,49463.0,28093.0,3938.0
8236,26505,38483.0,24.5,36606.0,24914.0,11799.0
8237,26508,33336.0,37.0,68930.0,36470.0,3831.0
8238,26519,2213.0,45.4,45707.0,20525.0,375.0
8239,26520,1099.0,42.8,68269.0,27320.0,0.0
8240,26521,258.0,29.9,51786.0,23913.0,52.0
8241,26525,7619.0,38.6,53043.0,20555.0,850.0
8242,26534,2484.0,36.4,39830.0,21375.0,538.0
8243,26537,5066.0,43.2,42453.0,23390.0,849.0
8244,26541,2696.0,40.1,58667.0,28857.0,76.0
8245,26542,2553.0,38.0,50037.0,24380.0,161.0
8246,26543,325.0,20.4,47500.0,16979.0,16.0
8247,26547,2639.0,32.8,45332.0,21235.0,435.0
8248,26554,42090.0,40.2,49012.0,26386.0,6491.0
8249,26559,1243.0,41.1,59583.0,27223.0,161.0
8250,26560,239.0,39.1,73235.0,27289.0,74.0
8251,26562,509.0,55.2,42639.0,27683.0,84.0
8252,26563,436.0,52.6,38125.0,23414.0,62.0
8253,26568,613.0,50.2,36932.0,33649.0,88.0
8254,26570,4179.0,41.6,50389.0,22228.0,353.0
8255,26571,2501.0,41.6,49330.0,21916.0,500.0
8256,26572,317.0,41.7,-666666666.0,18555.0,22.0
8257,26574,620.0,38.8,34911.0,16861.0,161.0
8258,26575,776.0,43.2,33239.0,19567.0,244.0
8259,26576,441.0,38.6,-666666666.0,28579.0,135.0
8260,26581,929.0,42.5,33056.0,13821.0,281.0
8261,26582,4534.0,44.6,41019.0,21584.0,795.0
8262,26585,355.0,60.3,44952.0,31406.0,29.0
8263,26586,198.0,53.0,37813.0,16267.0,28.0
8264,26587,303.0,47.5,59500.0,25615.0,27.0
8265,26588,2717.0,44.3,50821.0,23238.0,384.0
8266,26590,570.0,47.4,57784.0,27235.0,68.0
8267,26591,1069.0,51.3,46346.0,22657.0,99.0
8268,26601,4848.0,42.1,41419.0,20919.0,951.0
8269,26610,1248.0,34.0,31719.0,12506.0,531.0
8270,26611,209.0,51.9,38750.0,24925.0,31.0
8271,26615,259.0,62.1,-666666666.0,24960.0,0.0
8272,26617,158.0,49.6,61622.0,28772.0,0.0
8273,26619,327.0,32.8,-666666666.0,20092.0,47.0
8274,26621,767.0,42.6,-666666666.0,18087.0,330.0
8275,26623,1495.0,37.8,41375.0,18676.0,254.0
8276,26624,2473.0,52.1,39816.0,23380.0,527.0
8277,26627,291.0,21.0,-666666666.0,24661.0,108.0
8278,26629,342.0,69.7,43382.0,19830.0,0.0
8279,26631,459.0,43.4,25396.0,15146.0,174.0
8280,26636,500.0,54.6,39821.0,17313.0,124.0
8281,26638,122.0,47.6,-666666666.0,12094.0,20.0
8282,26651,9618.0,43.1,40744.0,25393.0,1731.0
8283,26656,275.0,52.0,27625.0,21987.0,57.0
8284,26660,245.0,55.1,45774.0,24934.0,11.0
8285,26662,1126.0,46.1,54375.0,28288.0,25.0
8286,26676,356.0,65.1,49750.0,20614.0,0.0
8287,26678,1436.0,40.6,50446.0,23348.0,206.0
8288,26679,1677.0,49.2,40130.0,26517.0,240.0
8289,26680,171.0,58.6,31111.0,23923.0,24.0
8290,26681,1428.0,52.7,34096.0,21040.0,203.0
8291,26684,250.0,35.3,-666666666.0,11396.0,135.0
8292,26690,505.0,56.3,32250.0,26160.0,97.0
8293,26691,491.0,36.7,48881.0,14259.0,63.0
8294,26704,5734.0,44.5,36603.0,19890.0,909.0
8295,26705,667.0,49.0,42788.0,33297.0,36.0
8296,26707,255.0,48.3,32045.0,19243.0,54.0
8297,26710,2089.0,49.8,41932.0,19865.0,175.0
8298,26711,2274.0,44.9,47141.0,23570.0,307.0
8299,26714,372.0,42.9,19293.0,13277.0,148.0
8300,26716,888.0,45.5,49417.0,20724.0,46.0
8301,26717,1037.0,37.9,30938.0,22697.0,108.0
8302,26719,3054.0,47.5,58930.0,26864.0,310.0
8303,26720,124.0,44.0,44038.0,14779.0,0.0
8304,26722,848.0,42.8,35202.0,20799.0,164.0
8305,26726,13333.0,42.3,38732.0,19718.0,2023.0
8306,26731,252.0,38.2,-666666666.0,28183.0,8.0
8307,26739,855.0,49.1,40735.0,21750.0,95.0
8308,26743,1432.0,36.0,37210.0,24462.0,81.0
8309,26750,742.0,47.5,23750.0,18138.0,229.0
8310,26753,5575.0,39.8,48539.0,24196.0,920.0
8311,26755,832.0,51.9,37604.0,24560.0,54.0
8312,26757,6601.0,43.6,35320.0,21270.0,1260.0
8313,26761,509.0,47.6,31304.0,17631.0,75.0
8314,26763,1973.0,46.5,51623.0,24663.0,87.0
8315,26764,3798.0,48.0,39826.0,22718.0,753.0
8316,26767,620.0,45.3,24848.0,19196.0,139.0
8317,26801,1087.0,46.7,71875.0,27862.0,150.0
8318,26802,1161.0,40.6,39213.0,21551.0,234.0
8319,26804,886.0,44.0,30882.0,14888.0,256.0
8320,26807,2579.0,56.8,43281.0,25777.0,290.0
8321,26808,839.0,50.6,-666666666.0,33597.0,78.0
8322,26810,478.0,53.1,78083.0,35626.0,90.0
8323,26812,1225.0,53.6,56944.0,28212.0,120.0
8324,26814,403.0,36.9,37500.0,18856.0,177.0
8325,26815,755.0,49.2,35278.0,28818.0,183.0
8326,26817,212.0,63.7,59020.0,36729.0,26.0
8327,26818,780.0,33.5,35750.0,18830.0,177.0
8328,26823,257.0,49.4,25380.0,34761.0,57.0
8329,26833,2562.0,39.9,49213.0,18729.0,327.0
8330,26836,7201.0,44.1,39737.0,21115.0,1265.0
8331,26845,623.0,47.5,67461.0,26856.0,92.0
8332,26847,6173.0,50.9,38167.0,22895.0,896.0
8333,26851,2075.0,45.4,50645.0,22800.0,119.0
8334,26852,897.0,48.1,54861.0,21253.0,153.0
8335,26855,697.0,46.6,42273.0,26249.0,54.0
8336,26865,243.0,47.3,36250.0,22063.0,0.0
8337,26866,672.0,58.1,41536.0,27185.0,56.0
8338,26884,620.0,43.4,42250.0,25191.0,116.0
8339,27006,14363.0,46.3,75962.0,41179.0,943.0
8340,27007,2232.0,44.9,41833.0,25116.0,394.0
8341,27009,2656.0,44.1,78906.0,32910.0,252.0
8342,27011,5319.0,45.6,39872.0,24716.0,685.0
8343,27012,27376.0,44.5,80048.0,37578.0,1567.0
8344,27013,5909.0,43.0,50904.0,24469.0,1037.0
8345,27014,859.0,35.3,32361.0,17223.0,267.0
8346,27016,1539.0,45.8,47143.0,21226.0,151.0
8347,27017,9453.0,39.1,37938.0,19505.0,2001.0
8348,27018,7573.0,46.7,43506.0,23795.0,942.0
8349,27019,3750.0,47.8,53261.0,31159.0,190.0
8350,27020,6112.0,40.9,37777.0,23419.0,1340.0
8351,27021,18217.0,43.2,47850.0,24307.0,2325.0
8352,27022,1199.0,49.5,41607.0,25947.0,125.0
8353,27023,13005.0,46.7,77044.0,43484.0,824.0
8354,27024,2926.0,45.8,34939.0,21604.0,502.0
8355,27025,11681.0,46.8,49823.0,23902.0,840.0
8356,27027,4298.0,42.9,33040.0,20302.0,866.0
8357,27028,26280.0,43.7,44609.0,23289.0,4606.0
8358,27030,36316.0,44.2,36551.0,21609.0,6589.0
8359,27040,11518.0,45.6,70394.0,36044.0,1034.0
8360,27041,8141.0,42.0,43081.0,24060.0,1345.0
8361,27042,701.0,42.6,52879.0,24404.0,18.0
8362,27043,6639.0,43.4,46250.0,24325.0,806.0
8363,27045,9285.0,41.1,51846.0,23938.0,1055.0
8364,27046,1852.0,48.6,35750.0,22438.0,368.0
8365,27047,1251.0,41.4,52841.0,19991.0,170.0
8366,27048,8511.0,44.2,50230.0,23638.0,1765.0
8367,27050,3968.0,49.0,50091.0,29039.0,360.0
8368,27051,8062.0,39.5,47953.0,24327.0,1060.0
8369,27052,9752.0,47.6,39239.0,22409.0,1594.0
8370,27053,3072.0,55.4,42115.0,23218.0,489.0
8371,27054,2182.0,44.2,68708.0,27641.0,233.0
8372,27055,14014.0,42.7,44362.0,23012.0,2551.0
8373,27101,18702.0,36.9,29795.0,24362.0,5833.0
8374,27103,35792.0,35.8,45912.0,27958.0,7221.0
8375,27104,28257.0,43.9,59714.0,47135.0,2807.0
8376,27105,40521.0,36.3,32182.0,16600.0,12272.0
8377,27106,47822.0,36.7,49289.0,34197.0,9344.0
8378,27107,46975.0,35.3,41057.0,20874.0,12510.0
8379,27109,2456.0,19.8,-666666666.0,3197.0,0.0
8380,27110,2369.0,19.8,-666666666.0,3895.0,0.0
8381,27127,38963.0,34.6,46029.0,24528.0,6864.0
8382,27201,80.0,32.5,78173.0,23995.0,0.0
8383,27203,22024.0,36.6,32944.0,17476.0,5524.0
8384,27205,34230.0,41.5,47478.0,22903.0,5055.0
8385,27207,3154.0,47.5,54531.0,27992.0,500.0
8386,27208,1595.0,46.8,40969.0,21193.0,309.0
8387,27209,4415.0,35.9,38424.0,19610.0,471.0
8388,27212,1802.0,38.6,38962.0,15423.0,144.0
8389,27214,10706.0,37.5,61801.0,29059.0,607.0
8390,27215,40081.0,43.2,44474.0,29294.0,6241.0
8391,27217,37270.0,38.4,38486.0,19328.0,8843.0
8392,27229,3544.0,28.3,36132.0,13992.0,1190.0
8393,27231,1780.0,49.4,59375.0,30014.0,139.0
8394,27233,3548.0,45.7,70440.0,30504.0,154.0
8395,27235,4205.0,51.0,82931.0,40386.0,185.0
8396,27239,8896.0,47.2,47222.0,23946.0,1307.0
8397,27242,2118.0,40.8,28688.0,17454.0,303.0
8398,27243,4391.0,50.2,69732.0,36790.0,150.0
8399,27244,14453.0,26.3,51660.0,23373.0,1864.0
8400,27248,4494.0,33.6,47878.0,20466.0,483.0
8401,27249,12638.0,39.5,51271.0,25715.0,1957.0
8402,27252,2376.0,40.4,54375.0,20344.0,600.0
8403,27253,29766.0,42.2,42491.0,26910.0,5637.0
8404,27258,7072.0,38.8,46683.0,24310.0,885.0
8405,27260,24985.0,32.9,25058.0,13926.0,9666.0
8406,27262,24252.0,37.2,39382.0,24607.0,5031.0
8407,27263,22196.0,41.3,43658.0,22478.0,2782.0
8408,27265,50060.0,39.5,57530.0,30900.0,5114.0
8409,27278,26135.0,40.8,64624.0,33729.0,2582.0
8410,27281,2804.0,48.9,47500.0,27216.0,302.0
8411,27282,17353.0,41.1,68428.0,33546.0,1255.0
8412,27283,2728.0,47.5,54680.0,29597.0,188.0
8413,27284,53894.0,42.3,60085.0,30666.0,5933.0
8414,27288,23370.0,42.9,36740.0,19722.0,5185.0
8415,27291,1807.0,44.2,55096.0,24467.0,353.0
8416,27292,39860.0,40.6,40174.0,20196.0,8586.0
8417,27295,37883.0,43.3,47918.0,24948.0,4930.0
8418,27298,10012.0,43.9,44536.0,22692.0,1598.0
8419,27299,5712.0,35.7,42431.0,18219.0,1542.0
8420,27301,8514.0,42.4,60497.0,26618.0,723.0
8421,27302,30391.0,37.9,58115.0,27696.0,3284.0
8422,27305,1691.0,42.6,47128.0,22646.0,249.0
8423,27306,6327.0,49.7,40340.0,21409.0,1252.0
8424,27310,7285.0,41.7,108370.0,45577.0,156.0
8425,27311,3476.0,49.8,34348.0,22363.0,803.0
8426,27312,19776.0,51.0,69023.0,42257.0,1785.0
8427,27313,6925.0,43.9,57743.0,25725.0,699.0
8428,27314,1109.0,45.6,65208.0,22470.0,171.0
8429,27315,2114.0,48.8,40089.0,22232.0,385.0
8430,27316,7380.0,34.5,41208.0,18112.0,1896.0
8431,27317,16215.0,41.8,41999.0,23568.0,3008.0
8432,27320,38724.0,44.0,41446.0,22873.0,7079.0
8433,27325,6523.0,38.8,34821.0,19544.0,1399.0
8434,27326,2963.0,46.5,42589.0,22835.0,469.0
8435,27330,39532.0,37.6,48056.0,24020.0,6900.0
8436,27332,31425.0,35.0,55842.0,24097.0,4672.0
8437,27340,26.0,-666666666.0,-666666666.0,,0.0
8438,27341,5830.0,40.4,40811.0,18312.0,769.0
