State,City,Population,MedianAge,HouseholdIncome,PerCapitaIncome,PovertyCount
UT,Randolph,866,30.9,51339.0,20505.0,59
UT,Redmond,709,39.3,50000.0,25476.0,112
UT,Richfield,8657,31.3,42800.0,19884.0,1390
UT,Richmond,2880,31.4,54050.0,21330.0,188
UT,Riverton,41838,31.9,93646.0,30488.0,1473
UT,Rockville,313,59.1,44750.0,28950.0,17
UT,Roosevelt,12224,29.2,64880.0,24157.0,1358
UT,Roy,38803,30.9,66506.0,24254.0,4125
UT,Rush Valley,517,40.9,66875.0,27878.0,53
UT,Saint George,83721,36.0,54463.5,25484.0,12448
UT,Salem,8894,29.0,85560.0,26518.0,614
UT,Salina,2641,36.9,47750.0,19666.0,405
UT,Salt Lake City,616935,32.85909090909092,59543.454545454544,33005.59090909091,82414
UT,Sandy,108993,36.425000000000004,89910.75,36119.5,6058
UT,Santa Clara,6179,33.9,82500.0,29291.0,362
UT,Santaquin,12027,24.2,69666.0,20190.0,1067
UT,Scipio,378,47.4,69375.0,29517.0,16
UT,Sigurd,675,29.0,56023.0,18206.0,176
UT,Smithfield,12664,28.0,62242.0,21878.0,758
UT,Snowville,295,27.3,39712.0,11722.0,148
UT,South Jordan,65890,32.8,99682.0,36180.0,1878
UT,Spanish Fork,41239,26.2,70323.0,22370.0,2741
UT,Spring City,1236,49.3,60234.0,24032.0,123
UT,Springdale,593,53.5,46458.0,31397.0,105
UT,Springville,32989,25.7,63922.0,21516.0,2234
UT,Sterling,456,40.5,50208.0,16682.0,17
UT,Stockton,911,41.9,69417.0,29453.0,40
UT,Sunnyside,372,36.8,41429.0,17806.0,63
UT,Syracuse,27610,29.8,90681.0,29046.0,1026
UT,Tabiona,378,32.7,52614.0,19612.0,14
UT,Talmage,266,34.7,92500.0,24099.0,51
UT,Teasdale,257,30.6,34667.0,14633.0,19
UT,Tooele,49493,31.2,68417.0,24580.0,2943
UT,Toquerville,1921,38.2,74000.0,30136.0,160
UT,Tremonton,12198,26.7,55805.0,19790.0,1464
UT,Trenton,401,33.8,49821.0,19125.0,40
UT,Tropic,610,41.2,59583.0,21407.0,65
UT,Vernal,30062,29.8,67595.0,24226.0,3293
UT,Vernon,371,24.7,57500.0,16019.0,25
UT,Veyo,725,49.0,64728.0,23902.0,47
UT,Virgin,514,37.2,52083.0,21341.0,39
UT,Wales,386,31.4,65208.0,19420.0,44
UT,Wallsburg,932,32.0,88167.0,23197.0,3
UT,Washington,23596,34.1,56084.0,28646.0,3391
UT,Wellington,1583,34.1,40183.0,19693.0,234
UT,Wellsville,5083,28.4,73487.0,23383.0,361
UT,Wendover,1390,22.7,30167.0,12772.0,452
UT,West Jordan,75397,32.3,67968.0,25478.0,5935
UT,Willard,3565,33.8,77321.0,28460.0,275
UT,Woodruff,354,22.5,60938.0,20087.0,13
UT,Woods Cross,15211,32.3,86158.0,28116.0,715
VA,Abingdon,26608,46.85,51125.5,30102.5,3448
VA,Accomac,1579,34.7,33681.0,20369.0,606
VA,Afton,3833,48.2,62016.0,35613.0,128
VA,Alberta,2040,40.4,45000.0,21565.0,192
VA,Aldie,18188,34.1,143204.0,47901.0,327
VA,Alexandria,351744,37.378571428571426,104973.35714285714,54134.07142857143,31593
VA,Altavista,5241,46.3,37331.0,23577.0,1153
VA,Alton,2167,54.4,49129.0,25062.0,288
VA,Amelia Court House,9510,47.7,56225.0,27235.0,996
VA,Amherst,10440,46.6,52053.0,23987.0,1465
VA,Amissville,5562,45.9,80117.0,39872.0,716
VA,Annandale,61229,39.7,99422.0,40869.0,5646
VA,Appalachia,2581,39.4,26750.0,19184.0,784
VA,Appomattox,9201,46.9,52740.0,25745.0,1207
VA,Ararat,2622,48.5,32014.0,22505.0,683
VA,Arlington,228841,35.36666666666666,127640.22222222222,72278.55555555556,18497
VA,Aroda,901,50.8,50855.0,27036.0,148
VA,Arrington,2088,41.9,48792.0,23220.0,385
VA,Arvonia,804,48.9,34167.0,21658.0,71
VA,Ashburn,110073,34.55,146295.5,54083.0,3639
VA,Ashland,16337,37.8,67809.0,33766.0,1665
VA,Atkins,1933,44.7,31189.0,18780.0,319
VA,Atlantic,974,57.3,60515.0,29835.0,24
VA,Austinville,1495,54.2,34198.0,19690.0,103
VA,Axton,6565,43.7,37283.0,19990.0,1307
VA,Aylett,6504,41.5,80706.0,35320.0,447
VA,Bandy,949,42.6,36824.0,20509.0,202
VA,Barboursville,4737,46.3,65729.0,33088.0,274
VA,Barhamsville,1722,44.1,63750.0,28761.0,22
VA,Barren Springs,944,37.2,31144.0,22362.0,336
VA,Baskerville,1211,35.4,48989.0,11762.0,164
VA,Bassett,13094,45.0,35668.0,19758.0,2467
VA,Bastian,1444,44.6,51923.0,24499.0,121
VA,Bealeton,8401,34.2,74000.0,32190.0,581
VA,Beaverdam,4287,40.5,78477.0,31588.0,433
VA,Bedford,20009,45.5,49769.0,25061.0,2595
VA,Bee,299,55.2,16779.0,12159.0,93
VA,Belle Haven,984,46.0,69922.0,31286.0,120
VA,Bent Mountain,956,53.7,66594.0,36556.0,151
VA,Bentonville,1911,47.9,61477.0,27998.0,163
VA,Bergton,632,46.8,60417.0,26697.0,9
VA,Berryville,9031,46.1,67286.0,35603.0,997
VA,Big Island,1325,54.5,66071.0,32429.0,67
VA,Big Rock,894,50.4,27014.0,17742.0,260
VA,Big Stone Gap,11396,40.3,42721.0,23115.0,2196
VA,Birchleaf,663,48.3,34600.0,20897.0,120
VA,Birdsnest,466,52.5,30200.0,17194.0,153
VA,Bishop,422,51.3,19605.0,11261.0,115
VA,Blacksburg,54972,22.8,46037.0,25355.0,16333
VA,Blackstone,6587,41.7,38539.0,20657.0,1149
VA,Blackwater,523,55.5,34034.0,17150.0,76
VA,Blairs,3161,44.4,53981.0,24724.0,289
VA,Bland,3733,42.2,43564.0,21500.0,182
VA,Bloxom,1793,52.2,32208.0,22495.0,295
VA,Blue Grass,144,42.7,43750.0,25307.0,9
VA,Blue Ridge,4685,46.3,63238.0,32169.0,272
VA,Bluefield,8719,45.7,42250.0,29453.0,1023
VA,Bluemont,2895,48.0,78160.0,50880.0,274
VA,Boissevain,125,44.4,18073.0,17210.0,17
VA,Boones Mill,6441,46.8,61528.0,32339.0,531
VA,Boston,1661,29.8,82762.0,30042.0,38
VA,Bowling Green,4853,27.7,53188.0,26321.0,505
VA,Boyce,2531,41.6,88603.0,42074.0,96
VA,Boydton,2888,53.6,41630.0,25203.0,547
VA,Boykins,1628,45.2,41420.0,22326.0,226
VA,Bracey,2454,49.0,49167.0,25910.0,284
VA,Branchville,230,51.0,62188.0,28122.0,18
VA,Brandy Station,881,45.4,90125.0,50242.0,4
VA,Breaks,377,45.0,23125.0,15892.0,115
VA,Bremo Bluff,1503,25.8,47292.0,21114.0,140
VA,Bridgewater,8788,39.1,58810.0,31086.0,324
VA,Brightwood,1317,42.7,61850.0,31316.0,77
VA,Bristol,28052,45.2,41052.5,23596.5,4798
VA,Bristow,30603,33.4,135426.0,43319.0,891
VA,Broad Run,1462,47.8,134176.0,55684.0,9
VA,Broadway,8966,41.0,54140.0,26292.0,952
VA,Brodnax,3379,48.8,46442.0,25058.0,418
VA,Brookneal,3271,48.0,41818.0,20976.0,528
VA,Bruington,458,50.3,41131.0,23357.0,67
VA,Buchanan,4861,48.9,52325.0,28453.0,337
VA,Buckingham,1718,54.1,32321.0,19348.0,534
VA,Buena Vista,8483,44.5,34256.0,21762.0,1541
VA,Buffalo Junction,1857,50.6,41250.0,22108.0,318
VA,Bumpass,8972,45.3,62178.0,33435.0,899
VA,Burke,45299,39.9,125940.0,47001.0,1374
VA,Burkeville,4173,38.2,46444.0,13219.0,727
VA,Callands,1254,37.5,48036.0,18785.0,196
VA,Callao,2434,44.0,49896.0,24512.0,200
VA,Callaway,2400,44.5,54440.0,24803.0,202
VA,Cana,3751,46.7,36431.0,26401.0,620
VA,Cape Charles,4639,42.3,40721.0,25304.0,963
VA,Capeville,83,28.7,36413.0,27216.0,5
VA,Capron,2552,51.1,54623.0,18481.0,84
VA,Caret,725,44.1,85313.0,38374.0,107
VA,Carrollton,8062,40.6,77477.0,35697.0,393
VA,Carrsville,1329,53.3,55978.0,29173.0,152
VA,Carson,1150,45.8,83500.0,32108.0,28
VA,Cartersville,995,51.3,33824.0,25206.0,229
VA,Cascade,1704,50.1,41250.0,24795.0,266
VA,Castleton,832,52.4,63611.0,32225.0,11
VA,Castlewood,5751,49.1,35465.0,19264.0,1110
VA,Catawba,1539,40.1,63469.0,25279.0,36
VA,Catlett,4495,43.4,85875.0,42233.0,196
VA,Cedar Bluff,6740,41.3,40949.0,22292.0,912
VA,Center Cross,1236,36.6,53568.0,20362.0,116
VA,Centreville,71135,35.85,102961.5,42458.5,4517
VA,Ceres,584,54.0,58295.0,25196.0,79
VA,Chantilly,55675,35.8,136158.0,47990.0,2980
VA,Charles City,4855,49.6,53990.0,35042.0,577
VA,Charlotte Court House,2407,49.8,40859.0,21764.0,516
VA,Charlottesville,120699,33.11999999999999,54290.2,31792.6,17599
VA,Chase City,6010,44.7,32468.0,20770.0,1217
VA,Chatham,8694,50.0,44103.0,24338.0,967
VA,Check,1050,44.4,73431.0,33086.0,30
VA,Cheriton,454,46.0,29545.0,13387.0,223
VA,Chesapeake,235526,36.11666666666667,68820.66666666667,30178.333333333332,21962
VA,Chester,49765,39.25,77226.5,33619.5,2788
VA,Chesterfield,51949,41.2,98079.0,38419.0,3256
VA,Chilhowie,7162,41.8,47222.0,21977.0,995
VA,Chincoteague Island,2903,54.4,48861.0,32114.0,317
VA,Christiansburg,30958,39.0,59159.0,33611.0,2709
VA,Church Road,2488,46.8,58961.0,27869.0,328
VA,Church View,308,47.4,36510.0,27028.0,87
VA,Churchville,4069,46.8,65625.0,38020.0,233
VA,Claremont,306,55.3,35455.0,22128.0,71
VA,Clarksville,3984,59.7,45625.0,31902.0,401
VA,Claudville,1053,56.4,42912.0,17937.0,316
VA,Clear Brook,2595,47.1,64056.0,31579.0,130
VA,Cleveland,2001,41.3,31354.0,14240.0,370
VA,Clifton,15783,44.9,176829.0,66977.0,388
VA,Clifton Forge,6093,47.8,40222.0,23645.0,1585
VA,Clinchco,1462,45.3,31574.0,35519.0,302
VA,Clintwood,6612,44.4,31700.0,20208.0,1186
VA,Clover,1432,47.3,30500.0,17893.0,212
VA,Cloverdale,721,43.7,31582.0,19797.0,38
VA,Cobbs Creek,1056,50.1,49583.0,27990.0,7
VA,Coeburn,9149,38.5,32339.0,17907.0,2228
VA,Coleman Falls,291,27.9,70978.0,25547.0,23
VA,Collinsville,6855,42.1,37656.0,20887.0,1250
VA,Colonial Beach,8297,44.7,59789.0,30291.0,821
VA,Colonial Heights,24175,41.0,53857.0,28622.0,3325
VA,Concord,5229,46.8,58397.0,33319.0,289
VA,Copper Hill,2013,46.9,41812.0,24936.0,149
VA,Courtland,4809,45.5,53295.0,27674.0,794
VA,Covesville,296,43.3,70917.0,39923.0,39
VA,Covington,13839,45.2,43487.0,25459.0,2298
VA,Craigsville,3534,42.2,26583.0,11567.0,507
VA,Crewe,5369,45.7,35729.0,23709.0,1203
VA,Criders,250,50.4,36852.0,20403.0,64
VA,Crimora,2253,50.1,55919.0,26750.0,373
VA,Cripple Creek,170,35.5,44808.0,22341.0,16
VA,Critz,441,41.8,56944.0,20918.0,35
VA,Crockett,703,47.6,40568.0,24097.0,66
VA,Cross Junction,3599,43.0,77375.0,36533.0,205
VA,Crozet,7972,40.3,74683.0,38418.0,569
VA,Crozier,1026,48.3,61830.0,40117.0,97
VA,Crystal Hill,130,58.8,32941.0,23215.0,19
VA,Cullen,484,49.6,55000.0,22995.0,19
VA,Culpeper,33915,36.6,64660.0,29078.0,3508
VA,Cumberland,4514,43.7,44545.0,22001.0,788
VA,Dahlgren,597,23.4,56719.0,24415.0,16
VA,Daleville,3077,48.1,70600.0,39975.0,154
VA,Damascus,3071,47.3,34250.0,21721.0,867
VA,Dante,1097,45.1,40286.0,19243.0,277
VA,Danville,59242,43.0,37977.5,23336.0,11028
VA,Davenport,199,47.1,38017.0,15203.0,75
VA,Dayton,5824,37.9,60938.0,29351.0,273
VA,Delaplane,1156,44.5,115750.0,49188.0,156
VA,Deltaville,1716,56.0,46277.0,29430.0,206
VA,Dendron,774,49.3,68214.0,25931.0,98
VA,Dewitt,2811,39.0,48467.0,21834.0,516
VA,Diggs,60,59.6,43618.0,27828.0,12
VA,Dillwyn,8309,37.7,47958.0,16928.0,982
VA,Dinwiddie,3696,48.2,63160.0,34888.0,474
VA,Disputanta,6879,43.4,83679.0,31625.0,456
VA,Dolphin,580,51.7,29634.0,20844.0,183
VA,Doran,254,39.7,21250.0,10122.0,105
VA,Doswell,2062,50.5,81167.0,36265.0,289
VA,Drakes Branch,2296,37.1,25993.0,14109.0,858
VA,Draper,1863,45.3,59800.0,31397.0,139
VA,Drewryville,540,45.7,33889.0,22564.0,37
VA,Dry Fork,3864,43.1,47788.0,22130.0,422
VA,Dryden,2068,43.9,43889.0,23515.0,389
VA,Dublin,10708,46.2,51663.0,26740.0,1210
VA,Duffield,6183,41.1,34125.0,16707.0,1423
VA,Dugspur,919,55.4,27330.0,20798.0,284
VA,Dumfries,15925,31.3,88509.0,31600.0,1922
VA,Dundas,384,56.4,48333.0,26320.0,22
VA,Dungannon,830,46.3,26581.0,16736.0,207
VA,Dunn Loring,2470,44.0,211316.0,62013.0,117
VA,Dunnsville,1868,42.5,65417.0,26024.0,137
VA,Dutton,1121,48.2,52129.0,30884.0,16
VA,Dyke,861,45.9,61429.0,33226.0,51
VA,Eagle Rock,2037,53.1,42212.0,22685.0,265
VA,Earlysville,5058,48.6,114063.0,52005.0,248
VA,Eastville,654,42.3,45069.0,22052.0,164
VA,Ebony,370,54.4,45000.0,25063.0,26
VA,Edinburg,6716,41.3,56483.0,24787.0,502
VA,Eggleston,218,54.8,24292.0,21420.0,25
VA,Elberon,1017,42.8,61250.0,23654.0,117
VA,Elk Creek,1309,49.3,44219.0,23454.0,70
VA,Elkton,10142,44.7,52103.0,25800.0,1116
VA,Elkwood,647,54.6,74241.0,31464.0,71
VA,Elliston,4732,36.0,52943.0,28926.0,1427
VA,Emporia,15145,40.6,33708.0,16588.0,3046
VA,Esmont,2091,34.9,42143.0,21629.0,172
VA,Etlan,372,27.5,37148.0,17463.0,125
VA,Evington,7890,44.0,57050.0,31185.0,587
VA,Ewing,2465,51.7,31036.0,20710.0,389
VA,Exmore,3216,51.9,38393.0,21529.0,627
VA,Faber,1519,48.5,75156.0,33852.0,116
VA,Fairfax,162738,36.625,118477.5,49971.5,9981
VA,Fairfax Station,18145,46.9,204063.0,77573.0,240
VA,Fairfield,2213,41.4,71250.0,35291.0,137
VA,Falls Church,120102,37.04,98449.8,49462.4,11445
VA,Fancy Gap,1629,57.0,47331.0,40455.0,289
VA,Farmville,17524,31.5,43701.0,20635.0,3273
VA,Farnham,1411,50.2,52212.0,26063.0,149
VA,Ferrum,5302,32.5,43333.0,18054.0,505
VA,Fieldale,2883,47.4,35078.0,31173.0,940
VA,Fincastle,5057,48.0,67917.0,45171.0,498
VA,Fishersville,6139,42.9,75521.0,32339.0,244
VA,Flint Hill,664,45.9,43750.0,33400.0,55
VA,Floyd,7014,48.6,48840.0,28478.0,632
VA,Ford,1234,45.3,71064.0,25110.0,250
VA,Forest,24387,44.1,76483.0,35022.0,1411
VA,Fork Union,935,46.2,65869.0,32372.0,4
VA,Fort Belvoir,9809,25.2,79505.0,29790.0,444
VA,Fort Blackmore,1504,47.4,55913.0,23662.0,90
VA,Fort Eustis,6675,21.3,57854.0,18293.0,357
VA,Fort Lee,4901,23.3,63286.0,20359.0,352
VA,Fort Monroe,517,44.5,100192.0,46477.0,17
VA,Fort Valley,1229,54.3,65757.0,33084.0,71
VA,Foster,354,57.1,56071.0,39940.0,38
VA,Franklin,13029,41.6,45071.0,25630.0,1682
VA,Fredericksburg,171768,35.54,82472.4,34897.6,14594
VA,Free Union,1515,44.3,55072.0,25468.0,435
VA,Freeman,726,50.9,46291.0,26119.0,59
VA,Fries,3171,46.9,31828.0,17422.0,574
VA,Front Royal,32165,40.2,61819.0,28748.0,3623
VA,Fulks Run,1708,45.2,49125.0,20718.0,216
VA,Gainesville,34790,36.9,128811.0,47217.0,1222
VA,Galax,18041,45.6,36189.0,21896.0,3205
VA,Gasburg,515,59.9,47917.0,25043.0,15
VA,Gate City,8491,44.8,41310.0,22274.0,1360
VA,Glade Hill,2783,43.7,47063.0,28066.0,500
VA,Glade Spring,5840,41.4,48261.0,22305.0,911
VA,Gladstone,1257,51.8,38393.0,23139.0,136
VA,Gladys,4047,43.1,41855.0,23163.0,793
VA,Glasgow,2117,42.3,51346.0,22733.0,227
VA,Glen Allen,71412,39.4,94340.0,45140.5,2781
VA,Glen Lyn,175,57.3,55500.0,24271.0,17
VA,Gloucester,21060,44.7,69205.0,32902.0,1532
VA,Gloucester Point,2205,50.5,51753.0,32307.0,158
VA,Goochland,4466,44.0,65844.0,31216.0,217
VA,Goode,3296,42.9,59449.0,29261.0,282
VA,Goodview,4705,47.3,53581.0,34044.0,396
VA,Gordonsville,8814,45.0,51131.0,28318.0,740
VA,Gore,2071,44.4,71065.0,27988.0,228
VA,Goshen,1251,45.9,36923.0,24812.0,215
VA,Great Falls,18062,47.6,218638.0,98169.0,579
VA,Green Bay,1514,47.3,38000.0,25175.0,253
VA,Greenbackville,1397,37.6,73642.0,39641.0,55
VA,Greenville,3099,38.8,53092.0,19521.0,383
VA,Greenwood,245,58.2,83047.0,33284.0,8
VA,Gretna,7426,49.7,37888.0,21164.0,1202
VA,Grottoes,6226,43.0,49861.0,24843.0,616
VA,Grundy,7237,43.9,34347.0,21482.0,1708
VA,Gum Spring,1853,50.1,58363.0,30691.0,197
VA,Hague,1380,41.5,44650.0,20653.0,109
VA,Halifax,6320,47.5,39825.0,23292.0,1191
VA,Hallwood,856,35.2,36108.0,19368.0,130
VA,Hamilton,4306,42.8,146096.0,53151.0,122
VA,Hampton,137015,35.01666666666667,52672.666666666664,25872.333333333332,19586
VA,Hanover,3088,44.5,72311.0,31017.0,132
VA,Hardy,6021,50.7,63292.0,30596.0,630
VA,Hardyville,322,61.6,59615.0,44663.0,19
VA,Harrisonburg,69715,30.15,46585.5,24608.0,15813
VA,Hartfield,1455,62.1,64280.0,48182.0,109
VA,Hayes,12051,42.9,61157.0,31135.0,1345
VA,Haymarket,23958,39.0,141488.0,51508.0,419
VA,Haysi,3552,40.5,25393.0,18140.0,1092
VA,Heathsville,5626,54.8,56442.0,31392.0,1012
VA,Henry,1323,48.1,31950.0,19567.0,115
VA,Herndon,93415,35.65,131130.0,51183.5,3625
VA,Highland Springs,9422,36.4,42962.0,21638.0,1665
VA,Hillsville,9631,43.8,39372.0,21998.0,1470
VA,Hiltons,1688,51.2,39464.0,24656.0,162
VA,Hinton,976,46.0,66468.0,27342.0,77
VA,Hiwassee,1741,43.5,51414.0,27908.0,256
VA,Honaker,5788,44.5,31294.0,18201.0,1333
VA,Hopewell,30983,37.8,43016.0,22984.0,5361
VA,Horntown,490,43.9,35614.0,11652.0,38
VA,Hot Springs,2805,43.1,44894.0,26395.0,315
VA,Howardsville,430,39.6,52143.0,16811.0,36
VA,Huddleston,3340,52.1,59295.0,29824.0,134
VA,Hume,353,49.6,102361.0,52692.0,13
VA,Huntly,567,49.0,71429.0,46249.0,106
VA,Hurley,2753,48.5,21684.0,14510.0,1205
VA,Hurt,5701,45.3,40446.0,21612.0,874
VA,Hustle,582,51.8,71293.0,26136.0,38
VA,Independence,4045,47.6,29911.0,18009.0,844
VA,Indian Valley,403,44.0,25625.0,13341.0,159
VA,Iron Gate,268,45.5,37250.0,21940.0,37
VA,Irvington,679,76.6,73333.0,48173.0,32
VA,Ivanhoe,1140,47.6,46250.0,27741.0,178
VA,Ivor,2411,40.8,61008.0,27237.0,265
VA,Jamaica,611,30.1,59000.0,32085.0,114
VA,Jarratt,1914,41.1,38942.0,22135.0,198
VA,Java,968,42.2,48625.0,20001.0,194
VA,Jeffersonton,2201,48.0,107800.0,44372.0,49
VA,Jetersville,2489,34.7,60000.0,21442.0,470
VA,Jewell Ridge,876,48.0,27539.0,23511.0,267
VA,Jonesville,6348,40.2,36563.0,18905.0,1535
VA,Keeling,1200,38.5,52404.0,21048.0,134
VA,Keene,251,36.8,72019.0,42159.0,6
VA,Keezletown,1059,40.1,55163.0,36302.0,232
VA,Kenbridge,3642,45.4,36385.0,20049.0,619
VA,Kents Store,1800,42.9,52216.0,28453.0,231
VA,Keokee,662,53.1,18125.0,14896.0,311
VA,Keswick,4093,50.9,76330.0,50722.0,161
VA,Keysville,4311,44.6,40409.0,18074.0,543
VA,Kilmarnock,2961,58.9,42352.0,34994.0,365
VA,King And Queen Court Hous,670,37.9,42035.0,24698.0,6
VA,King George,24985,37.7,85685.0,35951.0,1433
VA,King William,3296,44.4,61838.0,28639.0,543
VA,Kinsale,1232,50.1,44643.0,30797.0,142
VA,La Crosse,3689,44.0,38598.0,21091.0,972
VA,Lambsburg,665,42.0,16250.0,14497.0,252
VA,Lancaster,3712,55.0,52083.0,33514.0,413
VA,Lanexa,4997,48.2,67589.0,31638.0,382
VA,Laurel Fork,1141,46.3,30917.0,19229.0,126
VA,Lawrenceville,7470,36.4,30304.0,14788.0,1635
VA,Lebanon,9322,42.9,47540.0,25098.0,1255
VA,Leesburg,85632,36.599999999999994,123894.5,52510.0,3310
VA,Lexington,16715,38.6,52176.0,28602.0,2392
VA,Lignum,682,50.4,45625.0,25326.0,82
VA,Linden,4442,39.2,82688.0,35671.0,209
VA,Linville,938,53.9,64861.0,34483.0,48
VA,Little Plymouth,144,49.9,48917.0,30440.0,22
VA,Locust Grove,14045,45.1,81726.0,35808.0,598
VA,Locust Hill,816,45.4,48648.0,21909.0,59
VA,Long Island,917,49.3,42813.0,33252.0,78
VA,Lorton,35331,36.0,107727.0,44815.0,1813
VA,Lottsburg,1144,50.1,57009.0,37684.0,187
VA,Louisa,13450,43.9,56863.0,28413.0,1381
VA,Lovettsville,7302,42.0,122424.0,47847.0,172
VA,Lovingston,1351,58.2,33245.0,47111.0,480
VA,Low Moor,161,61.0,14914.0,14469.0,55
VA,Lunenburg,167,69.3,24483.0,17399.0,10
VA,Luray,11591,45.8,49434.0,24305.0,1984
VA,Lynch Station,2105,43.2,56595.0,27519.0,142
VA,Lynchburg,101398,35.0,46044.0,25278.0,17567
VA,Lyndhurst,2160,47.9,55094.0,28543.0,389
VA,Machipongo,823,61.5,60848.0,35489.0,95
VA,Madison,5049,48.2,48892.0,31034.0,353
VA,Madison Heights,16474,41.8,44762.0,24166.0,2405
VA,Maidens,3578,45.4,83652.0,35422.0,208
VA,Manakin Sabot,4984,56.6,111689.0,69245.0,146
VA,Manassas,150707,35.125,93647.5,34791.5,12989
VA,Manquin,1156,31.3,41900.0,17105.0,529
VA,Marion,14574,46.7,40273.0,23652.0,2501
VA,Markham,243,55.0,54583.0,26621.0,53
VA,Marshall,6473,39.8,100332.0,43299.0,443
VA,Martinsville,31323,46.6,36380.0,22047.0,6113
VA,Mathews,2281,55.4,62528.0,32692.0,286
VA,Mattaponi,704,41.7,52898.0,25796.0,88
VA,Maurertown,2426,45.9,60903.0,28961.0,111
VA,Max Meadows,6055,40.5,50958.0,20839.0,557
VA,McDowell,370,64.9,43304.0,35016.0,18
VA,McGaheysville,4355,42.6,73063.0,31797.0,417
VA,McKenney,2296,46.3,42379.0,27410.0,195
VA,McLean,54185,42.400000000000006,152159.5,90912.0,2007
VA,Meadows Of Dan,1418,57.0,41875.0,21905.0,280
VA,Meadowview,5938,40.9,49283.0,20940.0,909
VA,Mechanicsville,66422,42.45,89359.0,37896.5,3213
VA,Meherrin,1983,33.8,46146.0,18065.0,480
VA,Melfa,1950,43.5,45417.0,24692.0,134
VA,Mendota,468,50.7,33784.0,19537.0,12
VA,Middlebrook,613,43.1,70964.0,33373.0,143
VA,Middleburg,2434,51.7,84674.0,61258.0,181
VA,Middletown,4248,38.8,78810.0,34923.0,246
VA,Midland,2943,46.5,100227.0,43912.0,166
VA,Midlothian,77680,41.6,96584.0,47705.0,2781
VA,Milford,2548,42.2,58438.0,32184.0,204
VA,Millboro,1479,49.9,43516.0,25759.0,128
VA,Mineral,8830,49.3,67244.0,37205.0,1075
VA,Mitchells,1192,42.9,73125.0,5976.0,18
VA,Moneta,11041,52.5,59885.0,31281.0,1394
VA,Monroe,4099,46.2,64155.0,27727.0,417
VA,Monterey,1382,63.2,46761.0,35367.0,188
VA,Montpelier,6771,46.5,95203.0,47238.0,476
VA,Montross,6161,50.3,66582.0,35429.0,536
VA,Montvale,1547,48.0,56207.0,35015.0,55
VA,Moseley,8948,35.4,132347.0,48088.0,143
VA,Mount Crawford,2762,45.4,60556.0,33916.0,296
VA,Mount Jackson,5299,43.2,47462.0,24835.0,661
VA,Mount Sidney,2258,39.2,85163.0,42501.0,118
VA,Mount Solon,2479,45.7,64595.0,33559.0,183
VA,Mouth Of Wilson,1421,45.7,28750.0,27641.0,326
VA,Narrows,4561,42.9,50279.0,22193.0,467
VA,Nassawadox,1185,47.7,48077.0,26004.0,116
VA,Nathalie,5113,45.6,38371.0,20229.0,1133
VA,Natural Bridge,1031,46.7,50000.0,23405.0,182
VA,Natural Bridge Station,1540,48.8,46845.0,22166.0,177
VA,Nellysford,2215,65.7,72750.0,61673.0,130
VA,Nelson,561,47.5,60329.0,23609.0,154
VA,New Canton,1946,48.5,42610.0,25334.0,289
VA,New Castle,3768,50.1,48353.0,27178.0,411
VA,New Church,1640,50.9,29090.0,18867.0,247
VA,New Kent,4168,44.9,79233.0,33197.0,126
VA,New Market,4726,50.0,50800.0,29054.0,482
VA,Newport,2064,45.0,57147.0,31813.0,270
VA,Newport News,177684,33.028571428571425,49356.71428571428,25657.428571428572,28136
VA,Newsoms,877,54.4,51053.0,29588.0,137
VA,Newtown,204,32.5,55446.0,21020.0,70
VA,Nickelsville,2464,47.8,36625.0,18773.0,650
VA,Nokesville,8754,42.7,123594.0,44609.0,296
VA,Nora,650,46.3,19521.0,17646.0,221
VA,Norfolk,245074,31.13076923076923,48196.38461538462,28206.76923076923,46251
VA,North,988,43.5,84493.0,42787.0,78
VA,North Garden,1466,54.3,61417.0,36996.0,55
VA,North Tazewell,7563,43.1,42963.0,22327.0,1070
VA,Norton,6507,39.9,32591.0,19333.0,1482
VA,Oak Hall,274,62.6,28406.0,19600.0,51
VA,Oakton,18324,44.0,164955.0,79657.0,671
VA,Oakwood,2536,42.6,32324.0,18883.0,430
VA,Occoquan,781,42.3,138750.0,64351.0,13
VA,Onancock,2980,59.5,49375.0,33208.0,476
VA,Onley,983,51.2,53155.0,23087.0,213
VA,Orange,10112,41.5,55131.0,28253.0,1325
VA,Paeonian Springs,654,33.9,215333.0,80047.0,63
VA,Painter,3577,31.9,40135.0,19804.0,730
VA,Palmyra,15128,43.6,70625.0,34727.0,743
VA,Pamplin,3646,38.2,40934.0,20274.0,959
VA,Paris,200,56.6,58594.0,36700.0,34
VA,Parksley,4333,38.1,34836.0,19981.0,1473
VA,Parrott,533,41.0,20561.0,12572.0,217
VA,Partlow,3373,36.7,59509.0,23366.0,358
VA,Patrick Springs,2519,47.1,42227.0,24470.0,284
VA,Pearisburg,4878,43.8,51348.0,25515.0,509
VA,Pembroke,3366,47.8,50313.0,25797.0,354
VA,Penhook,2809,52.6,54091.0,33675.0,355
VA,Penn Laird,2488,36.1,77841.0,31205.0,68
VA,Pennington Gap,6437,43.1,27483.0,15970.0,1326
VA,Petersburg,58418,39.95,44209.5,25110.0,12497
VA,Phenix,1130,48.7,45221.0,19588.0,209
VA,Pilgrims Knob,541,49.4,36696.0,20525.0,31
VA,Pilot,1733,47.6,72847.0,24517.0,324
