Zipcode,Population,MedianAge,HouseholdIncome,PerCapitaIncome,PovertyCount,City,State,Latitude,Longitude,Timezone,DaylightSavingsTimeFlag,geopoint
10707,10453,40.5,83445,55540,405,Tuckahoe,NY,40.958689,-73.82363,-5,1,40.958689
10708,22130,43.8,106808,74613,870,Bronxville,NY,40.939049,-73.83099,-5,1,40.939049
10709,9506,43.7,113643,57988,160,Eastchester,NY,40.953849,-73.81143,-5,1,40.953849
10710,27022,43.4,85417,41988,2062,Yonkers,NY,40.96555,-73.84506,-5,1,40.96555
10801,41773,36,58736,31032,6410,New Rochelle,NY,40.915845,-73.78643,-5,1,40.915845
10803,12650,39.7,146833,77330,449,Pelham,NY,40.902221,-73.80717,-5,1,40.902221
10804,14466,46.2,179527,87302,261,Wykagyl,NY,40.946805,-73.78797,-5,1,40.946805
10805,19681,41.5,66006,34859,1703,New Rochelle,NY,40.897783,-73.77933,-5,1,40.897783
10901,23948,43.7,94465,45748,1449,Suffern,NY,41.125695,-74.12682,-5,1,41.125695
10913,5686,37.8,127563,46831,95,Blauvelt,NY,41.062779,-73.96016,-5,1,41.062779
10916,4228,41.9,104238,38073,307,Campbell Hall,NY,41.451074,-74.24346,-5,1,41.451074
10917,1862,40.4,99950,41346,162,Central Valley,NY,41.322344,-74.12354,-5,1,41.322344
10918,12477,39.1,102730,35551,717,Chester,NY,41.35648,-74.26072,-5,1,41.35648
10919,1393,43.8,100341,32837,75,Circleville,NY,41.525781,-74.37907,-5,1,41.525781
10920,8869,43.8,107036,42649,686,Congers,NY,41.149245,-73.94287,-5,1,41.149245
10921,3765,44.4,86429,38163,105,Florida,NY,41.332519,-74.35931,-5,1,41.332519
10922,1637,36.5,98333,41227,63,Fort Montgomery,NY,41.334557,-73.99175,-5,1,41.334557
10923,8553,37.8,82813,31866,956,Garnerville,NY,41.204544,-74.00161,-5,1,41.204544
10924,13253,43.2,95468,41205,771,Goshen,NY,41.38928,-74.3337,-5,1,41.38928
10925,3942,49.5,84079,39768,280,Greenwood Lake,NY,41.211794,-74.29778,-5,1,41.211794
10926,3526,36.6,77813,35065,314,Harriman,NY,41.299334,-74.14049,-5,1,41.299334
10927,12181,33.5,56862,24435,1948,Haverstraw,NY,41.196044,-73.96836,-5,1,41.196044
10928,3974,41.9,74423,41435,177,Highland Falls,NY,41.360336,-73.97293,-5,1,41.360336
10930,8837,40.8,131832,44260,549,Highland Mills,NY,41.35805,-74.12096,-5,1,41.35805
10931,1041,39,68819,29191,115,Hillburn,NY,41.126395,-74.16718,-5,1,41.126395
10933,738,30.7,95320,23675,69,Johnson,NY,41.365286,-74.510918,-5,1,41.365286
10940,49692,37.6,60094,29448,7696,Middletown,NY,41.449364,-74.43951,-5,1,41.449364
10941,12869,40.7,66812,32777,970,Middletown,NY,41.478028,-74.35844,-5,1,41.478028
10950,50397,22.7,72573,23668,12751,Monroe,NY,41.323547,-74.19531,-5,1,41.323547
10952,41811,19.7,56236,18850,14037,Monsey,NY,41.116162,-74.07556,-5,1,41.116162
10954,23608,43.8,100472,44791,1620,Nanuet,NY,41.100182,-74.0133,-5,1,41.100182
10956,31691,45,124606,51630,1284,New City,NY,41.145495,-73.9949,-5,1,41.145495
10958,3286,41.3,102396,31177,80,New Hampton,NY,41.384738,-74.41571,-5,1,41.384738
10960,15547,43,83977,49634,1488,Nyack,NY,41.089746,-73.9258,-5,1,41.089746
10962,5739,47.1,105000,47744,352,Orangeburg,NY,41.047996,-73.96215,-5,1,41.047996
10963,4178,43,73438,23638,414,Otisville,NY,41.475197,-74.53847,-5,1,41.475197
10964,1372,52.2,121528,70664,109,Palisades,NY,41.011464,-73.92585,-5,1,41.011464
10965,14836,43.6,100962,47856,917,Pearl River,NY,41.063329,-74.01734,-5,1,41.063329
10968,2309,50.3,102847,82415,118,Piermont,NY,41.040623,-73.91878,-5,1,41.040623
10969,1341,44.9,83333,42143,22,Pine Island,NY,41.295568,-74.48935,-5,1,41.295568
10970,9804,43.2,88919,41573,596,Pomona,NY,41.192394,-74.04523,-5,1,41.192394
10973,2377,40.3,85398,39565,64,Slate Hill,NY,41.391172,-74.47758,-5,1,41.391172
10974,3204,42.6,88558,36326,171,Sloatsburg,NY,41.156095,-74.19214,-5,1,41.156095
10976,2614,36.9,59896,34128,292,Sparkill,NY,41.028647,-73.92817,-5,1,41.028647
10977,64535,27.5,55277,22360,16902,Spring Valley,NY,41.116795,-74.04504,-5,1,41.116795
10980,13894,42.8,98516,39711,1007,Stony Point,NY,41.231408,-74.01157,-5,1,41.231408
10983,5811,44.6,112831,50734,184,Tappan,NY,41.025897,-73.95118,-5,1,41.025897
10984,3065,44.5,122098,41110,86,Thiells,NY,41.208327,-74.02105,-5,1,41.208327
10985,176,33.3,173710,47868,10,Thompson Ridge,NY,41.580793,-74.37451,-5,1,41.580793
10986,1831,42.9,126959,56319,66,Tomkins Cove,NY,41.271543,-73.98676,-5,1,41.271543
10987,3279,48.1,105972,59084,102,Tuxedo Park,NY,41.197123,-74.21069,-5,1,41.197123
10988,696,45.1,81154,36720,21,Unionville,NY,41.314931,-74.550346,-5,1,41.314931
10989,9985,46,107690,45155,165,Valley Cottage,NY,41.119788,-73.94455,-5,1,41.119788
10990,19781,46.5,94091,47053,887,Warwick,NY,41.259896,-74.35837,-5,1,41.259896
10992,9224,42.2,95107,36542,418,Washingtonville,NY,41.428269,-74.16178,-5,1,41.428269
10993,5355,34,56154,22702,577,West Haverstraw,NY,41.207594,-73.97772,-5,1,41.207594
10994,7738,46.4,145313,54696,343,West Nyack,NY,41.097529,-73.96996,-5,1,41.097529
10996,6541,21.2,100234,19957,40,West Point,NY,41.376109,-73.9788,-5,1,41.376109
10998,3063,41.4,88548,33654,166,Westtown,NY,41.334034,-74.54593,-5,1,41.334034
11001,28010,42,104890,41986,945,Floral Park,NY,40.7232,-73.70475,-5,1,40.7232
11003,45439,38.2,94746,30492,3531,Elmont,NY,40.700529,-73.70223,-5,1,40.700529
11004,15151,44.5,93315,38119,869,Glen Oaks,NY,40.742944,-73.70956,-5,1,40.742944
11005,1762,83.1,51801,56302,204,Floral Park,NY,40.756983,-73.7148,-5,1,40.756983
11010,24826,41.5,102023,36963,935,Franklin Square,NY,40.701702,-73.67562,-5,1,40.701702
11020,5897,45.5,118906,60793,201,Great Neck,NY,40.771082,-73.71819,-5,1,40.771082
11021,17958,48.2,93598,63756,1236,Great Neck,NY,40.787068,-73.72577,-5,1,40.787068
11023,9885,38.8,111607,49442,543,Great Neck,NY,40.798839,-73.73352,-5,1,40.798839
11024,7810,34.3,101824,56747,325,Great Neck,NY,40.812887,-73.74094,-5,1,40.812887
11030,18194,46.6,182000,93443,457,Manhasset,NY,40.796752,-73.68935,-5,1,40.796752
11040,42140,43,118457,45105,1650,New Hyde Park,NY,40.742901,-73.67895,-5,1,40.742901
11050,30652,41.5,112567,67211,1682,Port Washington,NY,40.833246,-73.69309,-5,1,40.833246
11096,8609,35.1,53875,22723,1471,Inwood,NY,40.618206,-73.74762,-5,1,40.618206
11101,28852,34.8,57866,43063,5279,Long Island City,NY,40.745341,-73.93907,-5,1,40.745341
11102,33727,33.3,60436,35275,6049,Astoria,NY,40.771286,-73.92462,-5,1,40.771286
11103,38036,33.8,65229,36827,5083,Astoria,NY,40.762968,-73.91091,-5,1,40.762968
11104,25725,38.6,63122,37114,3385,Sunnyside,NY,40.743796,-73.91949,-5,1,40.743796
11105,37288,35.1,68050,38318,3644,Astoria,NY,40.774686,-73.90816,-5,1,40.774686
11106,40111,35.6,60725,35257,6566,Astoria,NY,40.762012,-73.93147,-5,1,40.762012
11109,5298,31.5,137452,91942,378,Long Island City,NY,40.651378,-73.870779,-5,1,40.651378
11201,61907,35,116446,77491,8224,Brooklyn,NY,40.695286,-73.98907,-5,1,40.695286
11203,75989,39.5,48140,24026,13017,Brooklyn,NY,40.649059,-73.93304,-5,1,40.649059
11204,80056,34.4,47341,21587,18112,Brooklyn,NY,40.618944,-73.98473,-5,1,40.618944
11205,45148,30,51574,28894,13155,Brooklyn,NY,40.694214,-73.96529,-5,1,40.694214
11206,87767,29.2,34122,21148,31999,Brooklyn,NY,40.702348,-73.94288,-5,1,40.702348
11207,92580,34,35809,19498,27134,Brooklyn,NY,40.670874,-73.89424,-5,1,40.670874
11208,99145,32,39588,18319,27229,Brooklyn,NY,40.672666,-73.87248,-5,1,40.672666
11209,67950,40.5,69578,41538,9152,Brooklyn,NY,40.62327,-74.0295,-5,1,40.62327
11210,68988,35.1,62202,28212,8699,Brooklyn,NY,40.627946,-73.94552,-5,1,40.627946
11211,101560,30.6,66113,39123,26815,Brooklyn,NY,40.71209,-73.95427,-5,1,40.71209
11212,82831,35.1,25677,18150,29825,Brooklyn,NY,40.662191,-73.91328,-5,1,40.662191
11213,66503,34,40604,22191,15978,Brooklyn,NY,40.670937,-73.93459,-5,1,40.670937
11214,94283,39.5,53151,25791,15583,Brooklyn,NY,40.598994,-73.99611,-5,1,40.598994
11215,71015,35.5,116893,67148,5220,Brooklyn,NY,40.667508,-73.9856,-5,1,40.667508
11216,57410,34.2,56025,34644,10801,Brooklyn,NY,40.680398,-73.94824,-5,1,40.680398
11217,39687,35.1,99085,63967,5396,Brooklyn,NY,40.68209,-73.97783,-5,1,40.68209
11218,76960,33.4,64152,29112,17103,Brooklyn,NY,40.644552,-73.97595,-5,1,40.644552
11219,93979,27.8,37665,15725,33566,Brooklyn,NY,40.632449,-73.99629,-5,1,40.632449
11220,100412,33.7,42559,18459,31137,Brooklyn,NY,40.641436,-74.01574,-5,1,40.641436
11221,84536,31.5,47170,24707,20853,Brooklyn,NY,40.691234,-73.92637,-5,1,40.691234
11222,36845,35,78287,46592,4608,Brooklyn,NY,40.726302,-73.94559,-5,1,40.726302
11223,80855,36.2,46310,24860,15830,Brooklyn,NY,40.598142,-73.97229,-5,1,40.598142
11224,45244,45.8,31630,22584,12088,Brooklyn,NY,40.576589,-73.99172,-5,1,40.576589
11225,59497,34.7,51926,30351,10932,Brooklyn,NY,40.662892,-73.95509,-5,1,40.662892
11226,102585,34.1,48495,24798,19255,Brooklyn,NY,40.645256,-73.95553,-5,1,40.645256
11228,44676,40.4,63697,30740,5981,Brooklyn,NY,40.617563,-74.01168,-5,1,40.617563
11229,85776,40.5,59287,29597,12563,Brooklyn,NY,40.599256,-73.94118,-5,1,40.599256
11230,90257,33.5,46013,25810,21938,Brooklyn,NY,40.622994,-73.96427,-5,1,40.622994
11231,37680,36.2,93575,60619,5445,Brooklyn,NY,40.6788,-74.00254,-5,1,40.6788
11232,28992,33.5,53908,24043,6790,Brooklyn,NY,40.655481,-74.00424,-5,1,40.655481
11233,74982,33.2,36009,22163,22477,Brooklyn,NY,40.676938,-73.91858,-5,1,40.676938
11234,97741,40.4,79490,33502,8463,Brooklyn,NY,40.618561,-73.9216,-5,1,40.618561
11235,80222,44.3,49653,31005,15597,Brooklyn,NY,40.583803,-73.95019,-5,1,40.583803
11236,100633,37.9,63700,26886,13436,Brooklyn,NY,40.640527,-73.90362,-5,1,40.640527
11237,52319,30.3,51269,23115,15303,Brooklyn,NY,40.703355,-73.91993,-5,1,40.703355
11238,55398,35.6,79013,49004,7284,Brooklyn,NY,40.680145,-73.96257,-5,1,40.680145
11239,12713,47.7,26002,19375,3743,Brooklyn,NY,40.645848,-73.87919,-5,1,40.645848
11354,57566,44.2,44512,24252,11686,Flushing,NY,40.767969,-73.82496,-5,1,40.767969
11355,82890,42.3,38370,20034,18953,Flushing,NY,40.749463,-73.81941,-5,1,40.749463
11356,24069,38,59712,25148,3129,College Point,NY,40.785462,-73.84366,-5,1,40.785462
11357,41393,44.8,81053,37105,2197,Whitestone,NY,40.784453,-73.80922,-5,1,40.784453
11358,36959,43.5,65932,32137,3650,Flushing,NY,40.760522,-73.79612,-5,1,40.760522
11360,19501,48.4,84476,45446,1532,Bayside,NY,40.780386,-73.78005,-5,1,40.780386
11361,29072,41.3,82020,37166,2562,Bayside,NY,40.763177,-73.77392,-5,1,40.763177
11362,18443,48.9,80828,38986,1348,Little Neck,NY,40.759686,-73.73322,-5,1,40.759686
11363,7423,45.3,97784,46719,635,Little Neck,NY,40.772636,-73.74644,-5,1,40.772636
11364,35885,44.7,71030,36515,3208,Oakland Gardens,NY,40.746718,-73.75994,-5,1,40.746718
11365,45565,41.3,63455,29830,5975,Fresh Meadows,NY,40.738983,-73.79209,-5,1,40.738983
11366,14308,40.5,67115,31649,1879,Fresh Meadows,NY,40.726137,-73.79502,-5,1,40.726137
11367,43496,35,58924,27413,5718,Flushing,NY,40.728614,-73.82145,-5,1,40.728614
11368,114647,32,47862,16826,23391,Corona,NY,40.747106,-73.85838,-5,1,40.747106
11369,37325,36.9,53426,21685,5756,East Elmhurst,NY,40.762854,-73.87051,-5,1,40.762854
11370,33789,37.3,59901,22720,3224,East Elmhurst,NY,40.763015,-73.89052,-5,1,40.763015
11372,64298,39.7,53963,27761,8914,Jackson Heights,NY,40.750146,-73.88433,-5,1,40.750146
11373,96353,38.6,49098,22249,17377,Elmhurst,NY,40.736076,-73.87804,-5,1,40.736076
11374,43540,44,56863,35632,5842,Rego Park,NY,40.724945,-73.8609,-5,1,40.724945
11375,72937,41.9,76467,46430,6915,Forest Hills,NY,40.720535,-73.84582,-5,1,40.720535
11377,89688,38.9,54989,25978,12086,Woodside,NY,40.742869,-73.90377,-5,1,40.742869
11378,35844,38.4,68460,32263,3330,Maspeth,NY,40.724096,-73.90271,-5,1,40.724096
11379,37524,43.2,79573,36301,2986,Middle Village,NY,40.716028,-73.87925,-5,1,40.716028
11385,106598,35.4,64481,27568,13306,Ridgewood,NY,40.703069,-73.89285,-5,1,40.703069
11411,19990,44.3,87231,33473,889,Cambria Heights,NY,40.693538,-73.73574,-5,1,40.693538
11412,38833,39.5,75307,27935,3537,Saint Albans,NY,40.697188,-73.75948,-5,1,40.697188
11413,42895,39.3,83459,30087,3264,Springfield Gardens,NY,40.670138,-73.75141,-5,1,40.670138
11414,29203,45.2,72632,36334,3402,Howard Beach,NY,40.658188,-73.84321,-5,1,40.658188
11415,19900,38.6,65981,37544,2381,Kew Gardens,NY,40.706903,-73.82973,-5,1,40.706903
11416,27567,35.3,61285,21709,4465,Ozone Park,NY,40.683301,-73.8503,-5,1,40.683301
11417,32425,37.9,69989,25481,5062,Ozone Park,NY,40.675534,-73.84476,-5,1,40.675534
11418,39267,34.3,67003,24653,5931,Richmond Hill,NY,40.698485,-73.83365,-5,1,40.698485
11419,52392,36.1,65711,22049,7672,South Richmond Hill,NY,40.688688,-73.82216,-5,1,40.688688
11420,49396,38.1,66220,24460,5511,South Ozone Park,NY,40.673138,-73.81443,-5,1,40.673138
11421,43567,37.5,69053,25205,5122,Woodhaven,NY,40.69087,-73.85828,-5,1,40.69087
11422,33479,37.4,86996,30216,2304,Rosedale,NY,40.662538,-73.73514,-5,1,40.662538
11423,32407,39.9,66455,27902,2732,Hollis,NY,40.714261,-73.76824,-5,1,40.714261
11426,21166,38.4,83376,32021,1845,Bellerose,NY,40.732239,-73.72108,-5,1,40.732239
11427,23809,42.1,72874,32110,2259,Queens Village,NY,40.728235,-73.74782,-5,1,40.728235
11428,19859,40,71663,25256,1563,Queens Village,NY,40.719981,-73.74127,-5,1,40.719981
11429,27667,39.5,80464,27442,2755,Queens Village,NY,40.708833,-73.73903,-5,1,40.708833
11432,65098,35.1,52975,23174,10764,Jamaica,NY,40.714144,-73.79324,-5,1,40.714144
11433,36019,34.4,48795,20816,6048,Jamaica,NY,40.696538,-73.78734,-5,1,40.696538
11434,66725,37.5,60702,25446,6782,Jamaica,NY,40.674888,-73.7727,-5,1,40.674888
11435,59214,35.4,59535,25498,9596,Jamaica,NY,40.700068,-73.80986,-5,1,40.700068
11436,20905,35.9,69259,25222,2426,Jamaica,NY,40.674146,-73.79687,-5,1,40.674146
11501,19436,42.2,90007,43755,1034,Mineola,NY,40.747188,-73.63808,-5,1,40.747188
11507,7211,48.6,118807,52213,270,Albertson,NY,40.769942,-73.65004,-5,1,40.769942
11509,2206,53.8,140714,86671,43,Atlantic Beach,NY,40.589538,-73.72915,-5,1,40.589538
11510,33416,41.8,102810,38466,2056,Baldwin,NY,40.654112,-73.6095,-5,1,40.654112
11514,4629,43.1,88455,43109,237,Carle Place,NY,40.750132,-73.61328,-5,1,40.750132
11516,7615,27.9,98696,36818,355,Cedarhurst,NY,40.627386,-73.72852,-5,1,40.627386
11518,10249,41.6,92682,45230,382,East Rockaway,NY,40.639575,-73.66703,-5,1,40.639575
11520,43785,37.7,71423,29830,5415,Freeport,NY,40.653935,-73.587,-5,1,40.653935
11530,28574,42.2,151809,66042,827,Garden City,NY,40.725257,-73.64056,-5,1,40.725257
11542,27771,38.3,75685,39658,3324,Glen Cove,NY,40.864757,-73.62609,-5,1,40.864757
11545,12841,44.9,149174,85083,309,Glen Head,NY,40.823957,-73.60415,-5,1,40.823957
11547,728,41.7,96250,47352,52,Glenwood Landing,NY,40.828143,-73.64401,-5,1,40.828143
11548,2987,22.5,123056,36389,71,Greenvale,NY,40.813187,-73.62561,-5,1,40.813187
11550,57845,34,59580,23540,11091,Hempstead,NY,40.702271,-73.61741,-5,1,40.702271
11552,25225,39.3,108628,39363,1357,West Hempstead,NY,40.6949,-73.65394,-5,1,40.6949
11553,25778,34.9,69914,23131,2978,Uniondale,NY,40.703502,-73.59306,-5,1,40.703502
11554,37195,42.7,94513,39549,1625,East Meadow,NY,40.7143,-73.55527,-5,1,40.7143
11557,7467,48.2,116754,62295,450,Hewlett,NY,40.639534,-73.69253,-5,1,40.639534
11558,8465,44.2,89715,39520,666,Island Park,NY,40.603159,-73.65515,-5,1,40.603159
11559,8432,41.1,106597,70822,568,Lawrence,NY,40.61579,-73.73126,-5,1,40.61579
11560,6264,45.5,116875,75115,357,Locust Valley,NY,40.881957,-73.59417,-5,1,40.881957
11561,37854,45.4,89050,53388,2597,Long Beach,NY,40.588154,-73.66517,-5,1,40.588154
11563,22286,42.4,91042,43438,872,Lynbrook,NY,40.656974,-73.67306,-5,1,40.656974
11565,8750,48.8,108656,48938,243,Malverne,NY,40.675249,-73.67298,-5,1,40.675249
11566,34288,42.9,142862,55442,1075,Merrick,NY,40.666575,-73.55475,-5,1,40.666575
11568,4704,24,175833,75136,79,Old Westbury,NY,40.787368,-73.60119,-5,1,40.787368
11570,27607,41.6,107111,55377,1553,Rockville Centre,NY,40.663935,-73.63792,-5,1,40.663935
11572,29374,43.8,109944,45505,1675,Oceanside,NY,40.636286,-73.6374,-5,1,40.636286
11575,16122,35,79232,26117,1775,Roosevelt,NY,40.679413,-73.58694,-5,1,40.679413
11576,12196,49.5,158125,84724,341,Roslyn,NY,40.793839,-73.65156,-5,1,40.793839
11577,12977,42.2,126830,60884,454,Roslyn Heights,NY,40.785642,-73.64006,-5,1,40.785642
11579,5238,47.5,115822,57550,346,Sea Cliff,NY,40.846388,-73.64452,-5,1,40.846388
11580,44122,40.2,103475,36098,2199,Valley Stream,NY,40.673,-73.70346,-5,1,40.673
11581,21440,38.7,104795,43109,641,Valley Stream,NY,40.651733,-73.71079,-5,1,40.651733
11590,47778,38.6,101095,37909,3524,Westbury,NY,40.756287,-73.57536,-5,1,40.756287
11596,10652,41.8,116250,54484,286,Williston Park,NY,40.758283,-73.64259,-5,1,40.758283
11598,13575,33.6,140573,53159,696,Woodmere,NY,40.633103,-73.71404,-5,1,40.633103
11691,65356,31.9,42434,19799,14577,Far Rockaway,NY,40.60002,-73.75962,-5,1,40.60002
11692,20242,33.9,45816,21492,4910,Arverne,NY,40.592939,-73.79568,-5,1,40.592939
11693,12709,38.5,57443,28735,1830,Far Rockaway,NY,40.596959,-73.81978,-5,1,40.596959
11694,21003,49,77547,43411,1621,Rockaway Park,NY,40.57649,-73.84721,-5,1,40.57649
11697,3702,49.1,99792,48159,171,Breezy Point,NY,40.560167,-73.90891,-5,1,40.560167
11701,28604,38.4,80563,30237,2531,Amityville,NY,40.6851,-73.41317,-5,1,40.6851
11702,13966,43.9,118708,52975,627,Babylon,NY,40.687649,-73.32549,-5,1,40.687649
11703,16353,42.2,94407,38098,879,North Babylon,NY,40.733398,-73.32257,-5,1,40.733398
11704,40310,40.9,84448,34400,2372,West Babylon,NY,40.719249,-73.35829,-5,1,40.719249
11705,7498,45.3,106474,48604,334,Bayport,NY,40.74485,-73.055,-5,1,40.74485
11706,69209,34.7,84405,29806,6271,Bay Shore,NY,40.729098,-73.25607,-5,1,40.729098
11709,6752,47.6,102722,49690,286,Bayville,NY,40.907277,-73.55713,-5,1,40.907277
11710,34058,42.6,122627,47118,894,Bellmore,NY,40.673438,-73.53382,-5,1,40.673438
11713,9767,35.8,72569,33571,1764,Bellport,NY,40.771447,-72.94663,-5,1,40.771447
11714,22450,44.7,105011,41501,622,Bethpage,NY,40.740662,-73.48631,-5,1,40.740662
11715,4567,44,117313,45965,132,Blue Point,NY,40.74897,-73.03436,-5,1,40.74897
11716,9979,42.1,83000,39034,627,Bohemia,NY,40.770042,-73.11376,-5,1,40.770042
11717,63207,32.6,74202,22651,7609,Brentwood,NY,40.783954,-73.24517,-5,1,40.783954
11718,3096,46.8,123152,60678,30,Brightwaters,NY,40.720746,-73.26614,-5,1,40.720746
11719,3588,50.5,82083,38564,321,Brookhaven,NY,40.780058,-72.91566,-5,1,40.780058
11720,28966,36.9,97682,36343,1744,Centereach,NY,40.868946,-73.08009,-5,1,40.868946
11721,6063,46.3,123333,62148,171,Centerport,NY,40.890598,-73.37536,-5,1,40.890598
11722,34123,34.3,68588,24839,4390,Central Islip,NY,40.784874,-73.19924,-5,1,40.784874
11724,3386,41.1,207656,88451,85,Cold Spring Harbor,NY,40.865731,-73.44645,-5,1,40.865731
11725,29557,47.4,119503,48697,1243,Commack,NY,40.841522,-73.28001,-5,1,40.841522
11726,20490,36.8,71418,26478,1632,Copiague,NY,40.680892,-73.39609,-5,1,40.680892
11727,30241,39.2,79302,35155,1592,Coram,NY,40.884895,-73.00501,-5,1,40.884895
11729,27731,40.3,86124,34339,2260,Deer Park,NY,40.760698,-73.33007,-5,1,40.760698
11730,13966,41.2,119826,44395,1012,East Islip,NY,40.72921,-73.18073,-5,1,40.72921
11731,30091,44.1,106854,43816,999,East Northport,NY,40.865998,-73.31796,-5,1,40.865998
11732,3607,49.1,111000,64293,111,East Norwich,NY,40.848766,-73.53478,-5,1,40.848766
11733,16869,45.7,147330,62622,380,East Setauket,NY,40.932053,-73.10666,-5,1,40.932053
11735,34034,42.1,102500,41790,1688,Farmingdale,NY,40.725968,-73.44151,-5,1,40.725968
11738,17146,40.3,97583,36637,642,Farmingville,NY,40.83469,-73.0386,-5,1,40.83469
11739,1042,46,135781,53088,59,Great River,NY,40.922326,-72.637078,-5,1,40.922326
11740,8908,45.5,102455,47221,262,Greenlawn,NY,40.862565,-73.36221,-5,1,40.862565
11741,27028,42.3,99308,40026,979,Holbrook,NY,40.799706,-73.07485,-5,1,40.799706
11742,13158,42.2,94595,42318,675,Holtsville,NY,40.810606,-73.04036,-5,1,40.810606
11743,42167,46.3,119133,62687,2645,Huntington,NY,40.867498,-73.41146,-5,1,40.867498
11746,68934,40,107221,44827,6502,Huntington Station,NY,40.821698,-73.37553,-5,1,40.821698
11747,19456,48.4,119876,62129,833,Melville,NY,40.791593,-73.40543,-5,1,40.791593
11749,3352,41,90966,32653,103,Islandia,NY,40.922326,-72.637078,-5,1,40.922326
11751,14617,43,95975,42450,797,Islip,NY,40.734212,-73.21416,-5,1,40.734212
11752,9446,41.3,94593,37735,473,Islip Terrace,NY,40.754386,-73.18326,-5,1,40.754386
11753,12574,44.1,166272,77584,486,Jericho,NY,40.786544,-73.53675,-5,1,40.786544
11754,18082,46.1,100822,48635,674,Kings Park,NY,40.888497,-73.24258,-5,1,40.888497
11755,12476,40.8,103574,44091,681,Lake Grove,NY,40.855402,-73.11839,-5,1,40.855402
11756,43023,41.4,108999,38781,2015,Levittown,NY,40.724883,-73.51739,-5,1,40.724883
11757,44335,41.4,84727,34269,2450,Lindenhurst,NY,40.690049,-73.37442,-5,1,40.690049
11758,54200,44.3,111189,46956,2364,Massapequa,NY,40.68085,-73.46289,-5,1,40.68085
11762,22888,42.8,124220,44602,407,Massapequa Park,NY,40.68505,-73.44681,-5,1,40.68505
11763,28497,38.3,82543,33562,2736,Medford,NY,40.820786,-72.98375,-5,1,40.820786
11764,12678,41.1,120063,44795,449,Miller Place,NY,40.946506,-72.98837,-5,1,40.946506
11765,732,49.7,206250,125220,44,Mill Neck,NY,40.88889,-73.55608,-5,1,40.88889
11766,12577,42.1,112953,46739,921,Mount Sinai,NY,40.929242,-73.01317,-5,1,40.929242
11767,15540,42.4,120230,45012,348,Nesconset,NY,40.842962,-73.14303,-5,1,40.842962
11768,21669,48.2,122080,60033,1163,Northport,NY,40.905647,-73.33114,-5,1,40.905647
11769,8642,46.9,89673,44203,336,Oakdale,NY,40.736011,-73.1296,-5,1,40.736011
11770,59,47.5,98750,50122,6,Ocean Beach,NY,40.643951,-73.16115,-5,1,40.643951
11771,9561,46.3,122589,79890,327,Oyster Bay,NY,40.868882,-73.52292,-5,1,40.868882
11772,45495,39.3,70618,34285,4845,Patchogue,NY,40.770898,-73.00213,-5,1,40.770898
11776,24181,42.1,97068,37480,1614,Port Jefferson Station,NY,40.911082,-73.04966,-5,1,40.911082
11777,8940,45.9,106840,59247,520,Port Jefferson,NY,40.946103,-73.06222,-5,1,40.946103
11778,11932,38.3,93677,39896,435,Rocky Point,NY,40.954093,-72.92884,-5,1,40.954093
11779,38083,40.4,91486,35222,2453,Ronkonkoma,NY,40.818826,-73.1187,-5,1,40.818826
11780,15736,46.8,114423,56623,570,Saint James,NY,40.884394,-73.15868,-5,1,40.884394
11782,15050,44.9,108679,48452,775,Sayville,NY,40.739869,-73.07198,-5,1,40.739869
11783,21406,43.2,124861,47516,617,Seaford,NY,40.679752,-73.48959,-5,1,40.679752
11784,25739,38.7,87379,31035,1496,Selden,NY,40.869274,-73.04254,-5,1,40.869274
11786,6468,40.1,126625,44597,256,Shoreham,NY,40.94993,-72.89533,-5,1,40.94993
11787,35436,45.2,122917,48881,976,Smithtown,NY,40.853343,-73.20777,-5,1,40.853343
11788,16048,44.2,108074,43177,533,Hauppauge,NY,40.819266,-73.20967,-5,1,40.819266
11789,8233,44.5,81761,40587,521,Sound Beach,NY,40.955586,-72.9733,-5,1,40.955586
11790,18359,25.6,135197,41950,995,Stony Brook,NY,40.906174,-73.12748,-5,1,40.906174
11791,26065,43.3,163801,73725,977,Syosset,NY,40.815215,-73.50057,-5,1,40.815215
11792,8914,41.5,125000,50023,421,Wading River,NY,40.953261,-72.8368,-5,1,40.953261
11793,31853,43.3,126875,48910,730,Wantagh,NY,40.676649,-73.51122,-5,1,40.676649
11795,25018,43.4,111581,43040,1305,West Islip,NY,40.713459,-73.3001,-5,1,40.713459
11796,3914,46.9,92500,37982,119,West Sayville,NY,40.731954,-73.10081,-5,1,40.731954
11797,8811,50.2,166949,84151,272,Woodbury,NY,40.813801,-73.46912,-5,1,40.813801
11798,14880,32.4,75350,24503,2501,Wyandanch,NY,40.752098,-73.36516,-5,1,40.752098
11801,39514,44.5,100245,38825,1822,Hicksville,NY,40.763355,-73.52323,-5,1,40.763355
11803,28373,44.5,134375,56403,987,Plainview,NY,40.779911,-73.47948,-5,1,40.779911
11804,4892,46,112153,55709,154,Old Bethpage,NY,40.765378,-73.45781,-5,1,40.765378
11901,28897,43.5,59624,30276,2989,Riverhead,NY,40.926595,-72.65327,-5,1,40.926595
11930,971,56.4,94185,69935,40,Amagansett,NY,40.985301,-72.10411,-5,1,40.985301
11932,983,54.3,82188,76389,48,Bridgehampton,NY,40.939075,-72.30514,-5,1,40.939075
